city_name,DOY,risk_type,window_days,probability
Sanghar,196,heat_stress,60,1.0
Sanghar,196,heavy_rain,60,0.56
Sanghar,196,frost,90,0.0
Sanghar,196,heat_stress,90,1.0
Sanghar,196,heavy_rain,90,0.56
Sanghar,197,frost,15,0.0
Sanghar,197,heat_stress,15,0.92
Sanghar,197,heavy_rain,15,0.2
Sanghar,197,frost,30,0.0
Sanghar,197,heat_stress,30,1.0
Sanghar,197,heavy_rain,30,0.32
Sanghar,197,frost,45,0.0
Sanghar,197,heat_stress,45,1.0
Sanghar,197,heavy_rain,45,0.52
Sanghar,197,frost,60,0.0
Sanghar,197,heat_stress,60,1.0
Sanghar,197,heavy_rain,60,0.56
Sanghar,197,frost,90,0.0
Sanghar,197,heat_stress,90,1.0
Sanghar,197,heavy_rain,90,0.56
Sanghar,198,frost,15,0.0
Sanghar,198,heat_stress,15,0.92
Sanghar,198,heavy_rain,15,0.2
Sanghar,198,frost,30,0.0
Sanghar,198,heat_stress,30,1.0
Sanghar,198,heavy_rain,30,0.32
Sanghar,198,frost,45,0.0
Sanghar,198,heat_stress,45,1.0
Sanghar,198,heavy_rain,45,0.52
Sanghar,198,frost,60,0.0
Sanghar,198,heat_stress,60,1.0
Sanghar,198,heavy_rain,60,0.56
Sanghar,198,frost,90,0.0
Sanghar,198,heat_stress,90,1.0
Sanghar,198,heavy_rain,90,0.56
Sanghar,199,frost,15,0.0
Sanghar,199,heat_stress,15,0.92
Sanghar,199,heavy_rain,15,0.24
Sanghar,199,frost,30,0.0
Sanghar,199,heat_stress,30,1.0
Sanghar,199,heavy_rain,30,0.32
Sanghar,199,frost,45,0.0
Sanghar,199,heat_stress,45,1.0
Sanghar,199,heavy_rain,45,0.52
Sanghar,199,frost,60,0.0
Sanghar,199,heat_stress,60,1.0
Sanghar,199,heavy_rain,60,0.56
Sanghar,199,frost,90,0.0
Sanghar,199,heat_stress,90,1.0
Sanghar,199,heavy_rain,90,0.56
Sanghar,200,frost,15,0.0
Sanghar,200,heat_stress,15,0.92
Sanghar,200,heavy_rain,15,0.24
Sanghar,200,frost,30,0.0
Sanghar,200,heat_stress,30,1.0
Sanghar,200,heavy_rain,30,0.32
Sanghar,200,frost,45,0.0
Sanghar,200,heat_stress,45,1.0
Sanghar,200,heavy_rain,45,0.52
Sanghar,200,frost,60,0.0
Sanghar,200,heat_stress,60,1.0
Sanghar,200,heavy_rain,60,0.56
Sanghar,200,frost,90,0.0
Sanghar,200,heat_stress,90,1.0
Sanghar,200,heavy_rain,90,0.56
Sanghar,201,frost,15,0.0
Sanghar,201,heat_stress,15,1.0
Sanghar,201,heavy_rain,15,0.24
Sanghar,201,frost,30,0.0
Sanghar,201,heat_stress,30,1.0
Sanghar,201,heavy_rain,30,0.4
Sanghar,201,frost,45,0.0
Sanghar,201,heat_stress,45,1.0
Sanghar,201,heavy_rain,45,0.52
Sanghar,201,frost,60,0.0
Sanghar,201,heat_stress,60,1.0
Sanghar,201,heavy_rain,60,0.56
Sanghar,201,frost,90,0.0
Sanghar,201,heat_stress,90,1.0
Sanghar,201,heavy_rain,90,0.56
Sanghar,202,frost,15,0.0
Sanghar,202,heat_stress,15,1.0
Sanghar,202,heavy_rain,15,0.24
Sanghar,202,frost,30,0.0
Sanghar,202,heat_stress,30,1.0
Sanghar,202,heavy_rain,30,0.4
Sanghar,202,frost,45,0.0
Sanghar,202,heat_stress,45,1.0
Sanghar,202,heavy_rain,45,0.52
Sanghar,202,frost,60,0.0
Sanghar,202,heat_stress,60,1.0
Sanghar,202,heavy_rain,60,0.56
Sanghar,202,frost,90,0.0
Sanghar,202,heat_stress,90,1.0
Sanghar,202,heavy_rain,90,0.56
Sanghar,203,frost,15,0.0
Sanghar,203,heat_stress,15,1.0
Sanghar,203,heavy_rain,15,0.24
Sanghar,203,frost,30,0.0
Sanghar,203,heat_stress,30,1.0
Sanghar,203,heavy_rain,30,0.48
Sanghar,203,frost,45,0.0
Sanghar,203,heat_stress,45,1.0
Sanghar,203,heavy_rain,45,0.52
Sanghar,203,frost,60,0.0
Sanghar,203,heat_stress,60,1.0
Sanghar,203,heavy_rain,60,0.56
Sanghar,203,frost,90,0.0
Sanghar,203,heat_stress,90,1.0
Sanghar,203,heavy_rain,90,0.56
Sanghar,204,frost,15,0.0
Sanghar,204,heat_stress,15,1.0
Sanghar,204,heavy_rain,15,0.28
Sanghar,204,frost,30,0.0
Sanghar,204,heat_stress,30,1.0
Sanghar,204,heavy_rain,30,0.48
Sanghar,204,frost,45,0.0
Sanghar,204,heat_stress,45,1.0
Sanghar,204,heavy_rain,45,0.52
Sanghar,204,frost,60,0.0
Sanghar,204,heat_stress,60,1.0
Sanghar,204,heavy_rain,60,0.56
Sanghar,204,frost,90,0.0
Sanghar,204,heat_stress,90,1.0
Sanghar,204,heavy_rain,90,0.56
Sanghar,205,frost,15,0.0
Sanghar,205,heat_stress,15,1.0
Sanghar,205,heavy_rain,15,0.28
Sanghar,205,frost,30,0.0
Sanghar,205,heat_stress,30,1.0
Sanghar,205,heavy_rain,30,0.48
Sanghar,205,frost,45,0.0
Sanghar,205,heat_stress,45,1.0
Sanghar,205,heavy_rain,45,0.52
Sanghar,205,frost,60,0.0
Sanghar,205,heat_stress,60,1.0
Sanghar,205,heavy_rain,60,0.56
Sanghar,205,frost,90,0.0
Sanghar,205,heat_stress,90,1.0
Sanghar,205,heavy_rain,90,0.56
Sanghar,206,frost,15,0.0
Sanghar,206,heat_stress,15,1.0
Sanghar,206,heavy_rain,15,0.28
Sanghar,206,frost,30,0.0
Sanghar,206,heat_stress,30,1.0
Sanghar,206,heavy_rain,30,0.48
Sanghar,206,frost,45,0.0
Sanghar,206,heat_stress,45,1.0
Sanghar,206,heavy_rain,45,0.52
Sanghar,206,frost,60,0.0
Sanghar,206,heat_stress,60,1.0
Sanghar,206,heavy_rain,60,0.56
Sanghar,206,frost,90,0.0
Sanghar,206,heat_stress,90,1.0
Sanghar,206,heavy_rain,90,0.56
Sanghar,207,frost,15,0.0
Sanghar,207,heat_stress,15,0.96
Sanghar,207,heavy_rain,15,0.2
Sanghar,207,frost,30,0.0
Sanghar,207,heat_stress,30,1.0
Sanghar,207,heavy_rain,30,0.48
Sanghar,207,frost,45,0.0
Sanghar,207,heat_stress,45,1.0
Sanghar,207,heavy_rain,45,0.52
Sanghar,207,frost,60,0.0
Sanghar,207,heat_stress,60,1.0
Sanghar,207,heavy_rain,60,0.56
Sanghar,207,frost,90,0.0
Sanghar,207,heat_stress,90,1.0
Sanghar,207,heavy_rain,90,0.56
Sanghar,208,frost,15,0.0
Sanghar,208,heat_stress,15,0.92
Sanghar,208,heavy_rain,15,0.2
Sanghar,208,frost,30,0.0
Sanghar,208,heat_stress,30,1.0
Sanghar,208,heavy_rain,30,0.44
Sanghar,208,frost,45,0.0
Sanghar,208,heat_stress,45,1.0
Sanghar,208,heavy_rain,45,0.48
Sanghar,208,frost,60,0.0
Sanghar,208,heat_stress,60,1.0
Sanghar,208,heavy_rain,60,0.52
Sanghar,208,frost,90,0.0
Sanghar,208,heat_stress,90,1.0
Sanghar,208,heavy_rain,90,0.52
Sanghar,209,frost,15,0.0
Sanghar,209,heat_stress,15,0.92
Sanghar,209,heavy_rain,15,0.2
Sanghar,209,frost,30,0.0
Sanghar,209,heat_stress,30,1.0
Sanghar,209,heavy_rain,30,0.48
Sanghar,209,frost,45,0.0
Sanghar,209,heat_stress,45,1.0
Sanghar,209,heavy_rain,45,0.48
Sanghar,209,frost,60,0.0
Sanghar,209,heat_stress,60,1.0
Sanghar,209,heavy_rain,60,0.52
Sanghar,209,frost,90,0.0
Sanghar,209,heat_stress,90,1.0
Sanghar,209,heavy_rain,90,0.52
Sanghar,210,frost,15,0.0
Sanghar,210,heat_stress,15,0.92
Sanghar,210,heavy_rain,15,0.28
Sanghar,210,frost,30,0.0
Sanghar,210,heat_stress,30,1.0
Sanghar,210,heavy_rain,30,0.48
Sanghar,210,frost,45,0.0
Sanghar,210,heat_stress,45,1.0
Sanghar,210,heavy_rain,45,0.52
Sanghar,210,frost,60,0.0
Sanghar,210,heat_stress,60,1.0
Sanghar,210,heavy_rain,60,0.52
Sanghar,210,frost,90,0.0
Sanghar,210,heat_stress,90,1.0
Sanghar,210,heavy_rain,90,0.52
Sanghar,211,frost,15,0.0
Sanghar,211,heat_stress,15,0.92
Sanghar,211,heavy_rain,15,0.24
Sanghar,211,frost,30,0.0
Sanghar,211,heat_stress,30,1.0
Sanghar,211,heavy_rain,30,0.44
Sanghar,211,frost,45,0.0
Sanghar,211,heat_stress,45,1.0
Sanghar,211,heavy_rain,45,0.48
Sanghar,211,frost,60,0.0
Sanghar,211,heat_stress,60,1.0
Sanghar,211,heavy_rain,60,0.48
Sanghar,211,frost,90,0.0
Sanghar,211,heat_stress,90,1.0
Sanghar,211,heavy_rain,90,0.48
Sanghar,212,frost,15,0.0
Sanghar,212,heat_stress,15,0.92
Sanghar,212,heavy_rain,15,0.24
Sanghar,212,frost,30,0.0
Sanghar,212,heat_stress,30,1.0
Sanghar,212,heavy_rain,30,0.44
Sanghar,212,frost,45,0.0
Sanghar,212,heat_stress,45,1.0
Sanghar,212,heavy_rain,45,0.48
Sanghar,212,frost,60,0.0
Sanghar,212,heat_stress,60,1.0
Sanghar,212,heavy_rain,60,0.48
Sanghar,212,frost,90,0.0
Sanghar,212,heat_stress,90,1.0
Sanghar,212,heavy_rain,90,0.48
Sanghar,213,frost,15,0.0
Sanghar,213,heat_stress,15,0.92
Sanghar,213,heavy_rain,15,0.24
Sanghar,213,frost,30,0.0
Sanghar,213,heat_stress,30,1.0
Sanghar,213,heavy_rain,30,0.44
Sanghar,213,frost,45,0.0
Sanghar,213,heat_stress,45,1.0
Sanghar,213,heavy_rain,45,0.48
Sanghar,213,frost,60,0.0
Sanghar,213,heat_stress,60,1.0
Sanghar,213,heavy_rain,60,0.48
Sanghar,213,frost,90,0.0
Sanghar,213,heat_stress,90,1.0
Sanghar,213,heavy_rain,90,0.48
Sanghar,214,frost,15,0.0
Sanghar,214,heat_stress,15,0.92
Sanghar,214,heavy_rain,15,0.2
Sanghar,214,frost,30,0.0
Sanghar,214,heat_stress,30,1.0
Sanghar,214,heavy_rain,30,0.44
Sanghar,214,frost,45,0.0
Sanghar,214,heat_stress,45,1.0
Sanghar,214,heavy_rain,45,0.48
Sanghar,214,frost,60,0.0
Sanghar,214,heat_stress,60,1.0
Sanghar,214,heavy_rain,60,0.48
Sanghar,214,frost,90,0.0
Sanghar,214,heat_stress,90,1.0
Sanghar,214,heavy_rain,90,0.48
Sanghar,215,frost,15,0.0
Sanghar,215,heat_stress,15,0.92
Sanghar,215,heavy_rain,15,0.2
Sanghar,215,frost,30,0.0
Sanghar,215,heat_stress,30,1.0
Sanghar,215,heavy_rain,30,0.44
Sanghar,215,frost,45,0.0
Sanghar,215,heat_stress,45,1.0
Sanghar,215,heavy_rain,45,0.48
Sanghar,215,frost,60,0.0
Sanghar,215,heat_stress,60,1.0
Sanghar,215,heavy_rain,60,0.48
Sanghar,215,frost,90,0.0
Sanghar,215,heat_stress,90,1.0
Sanghar,215,heavy_rain,90,0.48
Sanghar,216,frost,15,0.0
Sanghar,216,heat_stress,15,0.96
Sanghar,216,heavy_rain,15,0.28
Sanghar,216,frost,30,0.0
Sanghar,216,heat_stress,30,1.0
Sanghar,216,heavy_rain,30,0.44
Sanghar,216,frost,45,0.0
Sanghar,216,heat_stress,45,1.0
Sanghar,216,heavy_rain,45,0.48
Sanghar,216,frost,60,0.0
Sanghar,216,heat_stress,60,1.0
Sanghar,216,heavy_rain,60,0.48
Sanghar,216,frost,90,0.0
Sanghar,216,heat_stress,90,1.0
Sanghar,216,heavy_rain,90,0.48
Sanghar,217,frost,15,0.0
Sanghar,217,heat_stress,15,0.92
Sanghar,217,heavy_rain,15,0.28
Sanghar,217,frost,30,0.0
Sanghar,217,heat_stress,30,1.0
Sanghar,217,heavy_rain,30,0.44
Sanghar,217,frost,45,0.0
Sanghar,217,heat_stress,45,1.0
Sanghar,217,heavy_rain,45,0.48
Sanghar,217,frost,60,0.0
Sanghar,217,heat_stress,60,1.0
Sanghar,217,heavy_rain,60,0.48
Sanghar,217,frost,90,0.0
Sanghar,217,heat_stress,90,1.0
Sanghar,217,heavy_rain,90,0.48
Sanghar,218,frost,15,0.0
Sanghar,218,heat_stress,15,0.92
Sanghar,218,heavy_rain,15,0.4
Sanghar,218,frost,30,0.0
Sanghar,218,heat_stress,30,1.0
Sanghar,218,heavy_rain,30,0.44
Sanghar,218,frost,45,0.0
Sanghar,218,heat_stress,45,1.0
Sanghar,218,heavy_rain,45,0.48
Sanghar,218,frost,60,0.0
Sanghar,218,heat_stress,60,1.0
Sanghar,218,heavy_rain,60,0.48
Sanghar,218,frost,90,0.0
Sanghar,218,heat_stress,90,1.0
Sanghar,218,heavy_rain,90,0.48
Sanghar,219,frost,15,0.0
Sanghar,219,heat_stress,15,0.92
Sanghar,219,heavy_rain,15,0.4
Sanghar,219,frost,30,0.0
Sanghar,219,heat_stress,30,1.0
Sanghar,219,heavy_rain,30,0.44
Sanghar,219,frost,45,0.0
Sanghar,219,heat_stress,45,1.0
Sanghar,219,heavy_rain,45,0.48
Sanghar,219,frost,60,0.0
Sanghar,219,heat_stress,60,1.0
Sanghar,219,heavy_rain,60,0.48
Sanghar,219,frost,90,0.0
Sanghar,219,heat_stress,90,1.0
Sanghar,219,heavy_rain,90,0.48
Sanghar,220,frost,15,0.0
Sanghar,220,heat_stress,15,0.96
Sanghar,220,heavy_rain,15,0.4
Sanghar,220,frost,30,0.0
Sanghar,220,heat_stress,30,1.0
Sanghar,220,heavy_rain,30,0.44
Sanghar,220,frost,45,0.0
Sanghar,220,heat_stress,45,1.0
Sanghar,220,heavy_rain,45,0.48
Sanghar,220,frost,60,0.0
Sanghar,220,heat_stress,60,1.0
Sanghar,220,heavy_rain,60,0.48
Sanghar,220,frost,90,0.0
Sanghar,220,heat_stress,90,1.0
Sanghar,220,heavy_rain,90,0.48
Sanghar,221,frost,15,0.0
Sanghar,221,heat_stress,15,1.0
Sanghar,221,heavy_rain,15,0.36
Sanghar,221,frost,30,0.0
Sanghar,221,heat_stress,30,1.0
Sanghar,221,heavy_rain,30,0.4
Sanghar,221,frost,45,0.0
Sanghar,221,heat_stress,45,1.0
Sanghar,221,heavy_rain,45,0.44
Sanghar,221,frost,60,0.0
Sanghar,221,heat_stress,60,1.0
Sanghar,221,heavy_rain,60,0.44
Sanghar,221,frost,90,0.0
Sanghar,221,heat_stress,90,1.0
Sanghar,221,heavy_rain,90,0.44
Sanghar,222,frost,15,0.0
Sanghar,222,heat_stress,15,0.96
Sanghar,222,heavy_rain,15,0.36
Sanghar,222,frost,30,0.0
Sanghar,222,heat_stress,30,0.96
Sanghar,222,heavy_rain,30,0.4
Sanghar,222,frost,45,0.0
Sanghar,222,heat_stress,45,0.96
Sanghar,222,heavy_rain,45,0.44
Sanghar,222,frost,60,0.0
Sanghar,222,heat_stress,60,0.96
Sanghar,222,heavy_rain,60,0.44
Sanghar,222,frost,90,0.0
Sanghar,222,heat_stress,90,0.96
Sanghar,222,heavy_rain,90,0.44
Sanghar,223,frost,15,0.0
Sanghar,223,heat_stress,15,0.96
Sanghar,223,heavy_rain,15,0.36
Sanghar,223,frost,30,0.0
Sanghar,223,heat_stress,30,0.96
Sanghar,223,heavy_rain,30,0.4
Sanghar,223,frost,45,0.0
Sanghar,223,heat_stress,45,0.96
Sanghar,223,heavy_rain,45,0.44
Sanghar,223,frost,60,0.0
Sanghar,223,heat_stress,60,0.96
Sanghar,223,heavy_rain,60,0.44
Sanghar,223,frost,90,0.0
Sanghar,223,heat_stress,90,0.96
Sanghar,223,heavy_rain,90,0.44
Sanghar,224,frost,15,0.0
Sanghar,224,heat_stress,15,0.88
Sanghar,224,heavy_rain,15,0.36
Sanghar,224,frost,30,0.0
Sanghar,224,heat_stress,30,0.96
Sanghar,224,heavy_rain,30,0.36
Sanghar,224,frost,45,0.0
Sanghar,224,heat_stress,45,0.96
Sanghar,224,heavy_rain,45,0.4
Sanghar,224,frost,60,0.0
Sanghar,224,heat_stress,60,0.96
Sanghar,224,heavy_rain,60,0.4
Sanghar,224,frost,90,0.0
Sanghar,224,heat_stress,90,0.96
Sanghar,224,heavy_rain,90,0.4
Sanghar,225,frost,15,0.0
Sanghar,225,heat_stress,15,0.88
Sanghar,225,heavy_rain,15,0.32
Sanghar,225,frost,30,0.0
Sanghar,225,heat_stress,30,0.96
Sanghar,225,heavy_rain,30,0.4
Sanghar,225,frost,45,0.0
Sanghar,225,heat_stress,45,0.96
Sanghar,225,heavy_rain,45,0.4
Sanghar,225,frost,60,0.0
Sanghar,225,heat_stress,60,0.96
Sanghar,225,heavy_rain,60,0.4
Sanghar,225,frost,90,0.0
Sanghar,225,heat_stress,90,0.96
Sanghar,225,heavy_rain,90,0.4
Sanghar,226,frost,15,0.0
Sanghar,226,heat_stress,15,0.84
Sanghar,226,heavy_rain,15,0.32
Sanghar,226,frost,30,0.0
Sanghar,226,heat_stress,30,0.92
Sanghar,226,heavy_rain,30,0.4
Sanghar,226,frost,45,0.0
Sanghar,226,heat_stress,45,0.96
Sanghar,226,heavy_rain,45,0.4
Sanghar,226,frost,60,0.0
Sanghar,226,heat_stress,60,0.96
Sanghar,226,heavy_rain,60,0.4
Sanghar,226,frost,90,0.0
Sanghar,226,heat_stress,90,0.96
Sanghar,226,heavy_rain,90,0.4
Sanghar,227,frost,15,0.0
Sanghar,227,heat_stress,15,0.84
Sanghar,227,heavy_rain,15,0.32
Sanghar,227,frost,30,0.0
Sanghar,227,heat_stress,30,0.92
Sanghar,227,heavy_rain,30,0.4
Sanghar,227,frost,45,0.0
Sanghar,227,heat_stress,45,0.96
Sanghar,227,heavy_rain,45,0.4
Sanghar,227,frost,60,0.0
Sanghar,227,heat_stress,60,0.96
Sanghar,227,heavy_rain,60,0.4
Sanghar,227,frost,90,0.0
Sanghar,227,heat_stress,90,0.96
Sanghar,227,heavy_rain,90,0.4
Sanghar,228,frost,15,0.0
Sanghar,228,heat_stress,15,0.84
Sanghar,228,heavy_rain,15,0.32
Sanghar,228,frost,30,0.0
Sanghar,228,heat_stress,30,0.92
Sanghar,228,heavy_rain,30,0.4
Sanghar,228,frost,45,0.0
Sanghar,228,heat_stress,45,0.96
Sanghar,228,heavy_rain,45,0.4
Sanghar,228,frost,60,0.0
Sanghar,228,heat_stress,60,0.96
Sanghar,228,heavy_rain,60,0.4
Sanghar,228,frost,90,0.0
Sanghar,228,heat_stress,90,0.96
Sanghar,228,heavy_rain,90,0.4
Sanghar,229,frost,15,0.0
Sanghar,229,heat_stress,15,0.84
Sanghar,229,heavy_rain,15,0.36
Sanghar,229,frost,30,0.0
Sanghar,229,heat_stress,30,0.92
Sanghar,229,heavy_rain,30,0.4
Sanghar,229,frost,45,0.0
Sanghar,229,heat_stress,45,0.96
Sanghar,229,heavy_rain,45,0.4
Sanghar,229,frost,60,0.0
Sanghar,229,heat_stress,60,0.96
Sanghar,229,heavy_rain,60,0.4
Sanghar,229,frost,90,0.0
Sanghar,229,heat_stress,90,0.96
Sanghar,229,heavy_rain,90,0.4
Sanghar,230,frost,15,0.0
Sanghar,230,heat_stress,15,0.84
Sanghar,230,heavy_rain,15,0.36
Sanghar,230,frost,30,0.0
Sanghar,230,heat_stress,30,0.92
Sanghar,230,heavy_rain,30,0.4
Sanghar,230,frost,45,0.0
Sanghar,230,heat_stress,45,0.96
Sanghar,230,heavy_rain,45,0.4
Sanghar,230,frost,60,0.0
Sanghar,230,heat_stress,60,0.96
Sanghar,230,heavy_rain,60,0.4
Sanghar,230,frost,90,0.0
Sanghar,230,heat_stress,90,0.96
Sanghar,230,heavy_rain,90,0.4
Sanghar,231,frost,15,0.0
Sanghar,231,heat_stress,15,0.84
Sanghar,231,heavy_rain,15,0.36
Sanghar,231,frost,30,0.0
Sanghar,231,heat_stress,30,0.92
Sanghar,231,heavy_rain,30,0.4
Sanghar,231,frost,45,0.0
Sanghar,231,heat_stress,45,0.96
Sanghar,231,heavy_rain,45,0.4
Sanghar,231,frost,60,0.0
Sanghar,231,heat_stress,60,0.96
Sanghar,231,heavy_rain,60,0.4
Sanghar,231,frost,90,0.0
Sanghar,231,heat_stress,90,0.96
Sanghar,231,heavy_rain,90,0.4
Sanghar,232,frost,15,0.0
Sanghar,232,heat_stress,15,0.84
Sanghar,232,heavy_rain,15,0.36
Sanghar,232,frost,30,0.0
Sanghar,232,heat_stress,30,0.92
Sanghar,232,heavy_rain,30,0.4
Sanghar,232,frost,45,0.0
Sanghar,232,heat_stress,45,0.96
Sanghar,232,heavy_rain,45,0.4
Sanghar,232,frost,60,0.0
Sanghar,232,heat_stress,60,0.96
Sanghar,232,heavy_rain,60,0.4
Sanghar,232,frost,90,0.0
Sanghar,232,heat_stress,90,0.96
Sanghar,232,heavy_rain,90,0.4
Sanghar,233,frost,15,0.0
Sanghar,233,heat_stress,15,0.84
Sanghar,233,heavy_rain,15,0.36
Sanghar,233,frost,30,0.0
Sanghar,233,heat_stress,30,0.96
Sanghar,233,heavy_rain,30,0.4
Sanghar,233,frost,45,0.0
Sanghar,233,heat_stress,45,0.96
Sanghar,233,heavy_rain,45,0.4
Sanghar,233,frost,60,0.0
Sanghar,233,heat_stress,60,0.96
Sanghar,233,heavy_rain,60,0.4
Sanghar,233,frost,90,0.0
Sanghar,233,heat_stress,90,0.96
Sanghar,233,heavy_rain,90,0.4
Sanghar,234,frost,15,0.0
Sanghar,234,heat_stress,15,0.84
Sanghar,234,heavy_rain,15,0.28
Sanghar,234,frost,30,0.0
Sanghar,234,heat_stress,30,0.96
Sanghar,234,heavy_rain,30,0.4
Sanghar,234,frost,45,0.0
Sanghar,234,heat_stress,45,0.96
Sanghar,234,heavy_rain,45,0.4
Sanghar,234,frost,60,0.0
Sanghar,234,heat_stress,60,0.96
Sanghar,234,heavy_rain,60,0.4
Sanghar,234,frost,90,0.0
Sanghar,234,heat_stress,90,0.96
Sanghar,234,heavy_rain,90,0.4
Sanghar,235,frost,15,0.0
Sanghar,235,heat_stress,15,0.84
Sanghar,235,heavy_rain,15,0.28
Sanghar,235,frost,30,0.0
Sanghar,235,heat_stress,30,0.96
Sanghar,235,heavy_rain,30,0.4
Sanghar,235,frost,45,0.0
Sanghar,235,heat_stress,45,0.96
Sanghar,235,heavy_rain,45,0.4
Sanghar,235,frost,60,0.0
Sanghar,235,heat_stress,60,0.96
Sanghar,235,heavy_rain,60,0.4
Sanghar,235,frost,90,0.0
Sanghar,235,heat_stress,90,0.96
Sanghar,235,heavy_rain,90,0.4
Sanghar,236,frost,15,0.0
Sanghar,236,heat_stress,15,0.84
Sanghar,236,heavy_rain,15,0.28
Sanghar,236,frost,30,0.0
Sanghar,236,heat_stress,30,0.96
Sanghar,236,heavy_rain,30,0.4
Sanghar,236,frost,45,0.0
Sanghar,236,heat_stress,45,0.96
Sanghar,236,heavy_rain,45,0.4
Sanghar,236,frost,60,0.0
Sanghar,236,heat_stress,60,0.96
Sanghar,236,heavy_rain,60,0.4
Sanghar,236,frost,90,0.0
Sanghar,236,heat_stress,90,0.96
Sanghar,236,heavy_rain,90,0.4
Sanghar,237,frost,15,0.0
Sanghar,237,heat_stress,15,0.8
Sanghar,237,heavy_rain,15,0.36
Sanghar,237,frost,30,0.0
Sanghar,237,heat_stress,30,0.96
Sanghar,237,heavy_rain,30,0.4
Sanghar,237,frost,45,0.0
Sanghar,237,heat_stress,45,0.96
Sanghar,237,heavy_rain,45,0.4
Sanghar,237,frost,60,0.0
Sanghar,237,heat_stress,60,0.96
Sanghar,237,heavy_rain,60,0.4
Sanghar,237,frost,90,0.0
Sanghar,237,heat_stress,90,0.96
Sanghar,237,heavy_rain,90,0.4
Sanghar,238,frost,15,0.0
Sanghar,238,heat_stress,15,0.8
Sanghar,238,heavy_rain,15,0.28
Sanghar,238,frost,30,0.0
Sanghar,238,heat_stress,30,0.96
Sanghar,238,heavy_rain,30,0.32
Sanghar,238,frost,45,0.0
Sanghar,238,heat_stress,45,0.96
Sanghar,238,heavy_rain,45,0.32
Sanghar,238,frost,60,0.0
Sanghar,238,heat_stress,60,0.96
Sanghar,238,heavy_rain,60,0.32
Sanghar,238,frost,90,0.0
Sanghar,238,heat_stress,90,0.96
Sanghar,238,heavy_rain,90,0.32
Sanghar,239,frost,15,0.0
Sanghar,239,heat_stress,15,0.84
Sanghar,239,heavy_rain,15,0.28
Sanghar,239,frost,30,0.0
Sanghar,239,heat_stress,30,0.96
Sanghar,239,heavy_rain,30,0.32
Sanghar,239,frost,45,0.0
Sanghar,239,heat_stress,45,0.96
Sanghar,239,heavy_rain,45,0.32
Sanghar,239,frost,60,0.0
Sanghar,239,heat_stress,60,0.96
Sanghar,239,heavy_rain,60,0.32
Sanghar,239,frost,90,0.0
Sanghar,239,heat_stress,90,0.96
Sanghar,239,heavy_rain,90,0.32
Sanghar,240,frost,15,0.0
Sanghar,240,heat_stress,15,0.84
Sanghar,240,heavy_rain,15,0.32
Sanghar,240,frost,30,0.0
Sanghar,240,heat_stress,30,0.96
Sanghar,240,heavy_rain,30,0.32
Sanghar,240,frost,45,0.0
Sanghar,240,heat_stress,45,0.96
Sanghar,240,heavy_rain,45,0.32
Sanghar,240,frost,60,0.0
Sanghar,240,heat_stress,60,0.96
Sanghar,240,heavy_rain,60,0.32
Sanghar,240,frost,90,0.0
Sanghar,240,heat_stress,90,0.96
Sanghar,240,heavy_rain,90,0.32
Sanghar,241,frost,15,0.0
Sanghar,241,heat_stress,15,0.84
Sanghar,241,heavy_rain,15,0.32
Sanghar,241,frost,30,0.0
Sanghar,241,heat_stress,30,0.96
Sanghar,241,heavy_rain,30,0.32
Sanghar,241,frost,45,0.0
Sanghar,241,heat_stress,45,0.96
Sanghar,241,heavy_rain,45,0.32
Sanghar,241,frost,60,0.0
Sanghar,241,heat_stress,60,0.96
Sanghar,241,heavy_rain,60,0.32
Sanghar,241,frost,90,0.0
Sanghar,241,heat_stress,90,0.96
Sanghar,241,heavy_rain,90,0.32
Sanghar,242,frost,15,0.0
Sanghar,242,heat_stress,15,0.84
Sanghar,242,heavy_rain,15,0.32
Sanghar,242,frost,30,0.0
Sanghar,242,heat_stress,30,0.96
Sanghar,242,heavy_rain,30,0.32
Sanghar,242,frost,45,0.0
Sanghar,242,heat_stress,45,0.96
Sanghar,242,heavy_rain,45,0.32
Sanghar,242,frost,60,0.0
Sanghar,242,heat_stress,60,0.96
Sanghar,242,heavy_rain,60,0.32
Sanghar,242,frost,90,0.0
Sanghar,242,heat_stress,90,0.96
Sanghar,242,heavy_rain,90,0.32
Sanghar,243,frost,15,0.0
Sanghar,243,heat_stress,15,0.92
Sanghar,243,heavy_rain,15,0.32
Sanghar,243,frost,30,0.0
Sanghar,243,heat_stress,30,0.96
Sanghar,243,heavy_rain,30,0.32
Sanghar,243,frost,45,0.0
Sanghar,243,heat_stress,45,0.96
Sanghar,243,heavy_rain,45,0.32
Sanghar,243,frost,60,0.0
Sanghar,243,heat_stress,60,0.96
Sanghar,243,heavy_rain,60,0.32
Sanghar,243,frost,90,0.0
Sanghar,243,heat_stress,90,0.96
Sanghar,243,heavy_rain,90,0.32
Sanghar,244,frost,15,0.0
Sanghar,244,heat_stress,15,0.92
Sanghar,244,heavy_rain,15,0.24
Sanghar,244,frost,30,0.0
Sanghar,244,heat_stress,30,0.96
Sanghar,244,heavy_rain,30,0.24
Sanghar,244,frost,45,0.0
Sanghar,244,heat_stress,45,0.96
Sanghar,244,heavy_rain,45,0.24
Sanghar,244,frost,60,0.0
Sanghar,244,heat_stress,60,0.96
Sanghar,244,heavy_rain,60,0.24
Sanghar,244,frost,90,0.0
